dummy_field	id_set_1	name_set_1	id_set_2	name_set_2
1.0	50696	id_72159	41152	id_58609
0.99	184549	id_256753	4293	id_6413
1.0	92159	id_129295	92153	id_129289
0.93	159437	id_222184	70341	id_99343
0.99	184549	id_256753	4282	id_6401
1.0	47122	id_67435	46975	id_67279
1.0	79028	id_112328	79023	id_112323
1.0	49324	id_70306	49318	id_70300
1.0	163227	id_227617	163197	id_227587
0.92	177930	id_247389	7285	id_10859
1.0	93372	id_130675	93346	id_130649
1.0	69796	id_98394	15879	id_22918
0.88	132439	id_184790	10644	id_15426
1.0	161421	id_225003	2172	id_3127
1.0	44840	id_64005	44770	id_63928
1.0	143345	id_199967	127945	id_178591
1.0	164594	id_229336	25244	id_35936
1.0	46528	id_66692	46501	id_66665
1.0	175812	id_244864	86615	id_122271
1.0	90673	id_127360	90663	id_127350
1.0	163712	id_228246	122295	id_170633
1.0	91949	id_129056	22040	id_31637
1.0	64822	id_91916	64805	id_91898
1.0	64822	id_91916	64807	id_91900
0.96	50696	id_72159	41146	id_58603
1.0	172594	id_240499	107311	id_149970
1.0	35134	id_50230	35112	id_50207
0.98	35937	id_51573	35919	id_51547
1.0	63765	id_90411	18469	id_26846
0.98	73559	id_104697	73558	id_104696
0.95	145006	id_202072	105781	id_147845
1.0	46806	id_66989	46720	id_66903
1.0	172594	id_240499	107302	id_149943
1.0	182193	id_253045	110894	id_154874
1.0	55944	id_79747	55880	id_79683
1.0	120464	id_168043	7292	id_10883
1.0	173152	id_241190	173146	id_241184
0.96	143439	id_200069	143422	id_200050
1.0	164514	id_229239	164513	id_229238
1.0	164514	id_229239	164512	id_229237
1.0	114163	id_159413	114120	id_159368
0.92	109266	id_152490	74904	id_106580
1.0	17043	id_24674	16940	id_24566
1.0	94909	id_132587	94800	id_132474
1.0	136724	id_190628	136716	id_190620
1.0	89821	id_126388	89671	id_126237
1.0	89821	id_126388	89678	id_126244
1.0	89821	id_126388	89677	id_126243
1.0	45232	id_64541	45231	id_64540
1.0	91024	id_127784	74901	id_106560
1.0	187689	id_260723	11499	id_16600
1.0	25244	id_35936	9639	id_14100
1.0	30054	id_42796	29941	id_42660
1.0	150403	id_209548	150335	id_209480
0.91	139259	id_194042	131732	id_183846
1.0	171467	id_238915	24501	id_34905
1.0	177916	id_247375	45578	id_65060
1.0	168055	id_234143	168015	id_234099
1.0	112690	id_157227	27328	id_38695
0.94	70365	id_99367	50234	id_71635
1.0	141766	id_197845	41018	id_58434
1.0	123773	id_172608	123758	id_172593
1.0	168055	id_234143	168029	id_234114
1.0	125233	id_174688	59846	id_85133
1.0	122575	id_171018	98989	id_138389
1.0	172227	id_239937	117117	id_163369
1.0	65586	id_92869	65525	id_92796
0.98	96569	id_134717	50491	id_71900
1.0	161438	id_225020	27330	id_38697
1.0	93577	id_130913	93568	id_130904
0.93	88758	id_125110	80173	id_113928
1.0	16069	id_23183	16057	id_23171
0.99	139311	id_194229	7755	id_11583
1.0	53384	id_75817	53379	id_75812
1.0	8164	id_12097	8161	id_12094
1.0	20619	id_29694	20574	id_29649
1.0	64115	id_90858	64053	id_90795
1.0	23125	id_33112	23089	id_33075
1.0	178914	id_248633	178425	id_248134
1.0	81824	id_116238	43125	id_61562
0.97	181819	id_252529	166444	id_231997
0.88	93577	id_130913	93544	id_130880
0.88	80700	id_114606	80656	id_114552
1.0	135982	id_189603	135946	id_189548
1.0	187316	id_260225	69867	id_98533
1.0	156553	id_218485	124778	id_174109
1.0	186168	id_258697	186160	id_258689
1.0	178639	id_248348	178444	id_248153
1.0	56611	id_80739	56607	id_80735
1.0	100315	id_140211	9632	id_14093
1.0	157912	id_220343	51987	id_73793
1.0	55217	id_78644	22040	id_31637
1.0	55217	id_78644	22039	id_31636
0.9	182825	id_254148	8219	id_12155
0.88	30054	id_42796	29928	id_42647
1.0	125233	id_174688	59885	id_85194
0.94	80009	id_113763	13297	id_19167
1.0	111628	id_155837	95157	id_132905
1.0	174276	id_242873	174263	id_242860
1.0	94805	id_132479	94765	id_132438
1.0	139259	id_194042	5213	id_7733
1.0	161309	id_224891	27821	id_39658
0.9	166390	id_231903	27713	id_39549
0.89	172831	id_240802	37394	id_53698
1.0	145828	id_203205	120468	id_168065
1.0	332	id_336	294	id_295
1.0	101342	id_141768	8275	id_12241
0.92	185426	id_257834	185354	id_257753
0.96	132540	id_184938	21876	id_31407
0.95	65100	id_92277	43134	id_61574
1.0	93577	id_130913	93505	id_130840
0.94	77143	id_109431	50540	id_71950
1.0	78532	id_111655	78512	id_111635
1.0	156706	id_218680	92482	id_129627
0.99	158420	id_221019	146945	id_204818
1.0	135414	id_188810	135393	id_188788
1.0	185165	id_257506	185156	id_257497
0.98	187645	id_260677	187644	id_260676
0.97	332	id_336	272	id_273
1.0	54623	id_77725	54613	id_77715
1.0	106903	id_149360	80035	id_113789
0.91	109187	id_152410	109157	id_152379
1.0	184626	id_256834	16261	id_23444
1.0	82797	id_117362	82791	id_117356
1.0	138147	id_192532	138138	id_192523
1.0	66043	id_93456	65923	id_93308
1.0	138707	id_193194	58215	id_82820
1.0	55814	id_79591	55805	id_79582
1.0	63824	id_90503	63815	id_90485
0.93	94756	id_132429	70384	id_99386
1.0	86137	id_121654	86108	id_121624
0.9	180107	id_250225	25121	id_35797
1.0	110766	id_154697	110762	id_154693
0.92	63824	id_90503	63823	id_90502
1.0	148347	id_206780	717	id_953
1.0	111765	id_155983	85671	id_121041
1.0	71378	id_100933	32019	id_45641
1.0	126497	id_176309	21843	id_31374
1.0	161470	id_225053	35394	id_50594
1.0	155109	id_216166	27640	id_39312
1.0	165609	id_230734	165521	id_230640
1.0	77143	id_109431	50532	id_71941
1.0	91949	id_129056	12852	id_18534
1.0	73938	id_105140	73937	id_105139
0.99	104661	id_146352	70350	id_99352
1.0	48553	id_69362	48547	id_69356
1.0	73138	id_104175	73031	id_104063
0.98	30342	id_43214	25898	id_36866
1.0	88772	id_125124	88673	id_125017
1.0	171905	id_239558	171882	id_239535
1.0	174694	id_243418	174536	id_243260
1.0	109233	id_152457	109179	id_152401
1.0	32460	id_46177	32405	id_46121
1.0	145366	id_202584	78097	id_111179
0.92	177930	id_247389	7338	id_11043
1.0	38879	id_55595	38872	id_55587
1.0	147111	id_205047	147095	id_205030
1.0	145726	id_203083	18528	id_26909
1.0	67941	id_95989	67634	id_95671
0.96	134473	id_187579	10644	id_15426
1.0	87640	id_123781	87512	id_123646
1.0	59657	id_84931	59653	id_84926
0.91	156631	id_218600	27963	id_39808
1.0	23687	id_33877	23523	id_33698
1.0	186312	id_258883	186264	id_258831
1.0	180865	id_251270	146358	id_204048
0.96	79638	id_113166	79595	id_113119
1.0	83342	id_118052	2274	id_3294
1.0	23032	id_33005	23020	id_32993
0.94	113392	id_158289	91939	id_129046
1.0	179414	id_249306	179366	id_249255
1.0	23415	id_33521	23364	id_33469
1.0	104917	id_146617	104897	id_146595
1.0	119002	id_166134	118838	id_165963
1.0	175217	id_244044	175214	id_244041
1.0	44982	id_64198	44974	id_64185
1.0	28224	id_40173	20488	id_29563
1.0	44982	id_64198	44972	id_64182
1.0	109233	id_152457	109147	id_152367
1.0	176955	id_246245	176933	id_246223
1.0	176955	id_246245	176932	id_246222
1.0	91968	id_129088	21041	id_30291
0.92	168679	id_235071	115701	id_161345
1.0	114802	id_160237	15528	id_22422
1.0	157365	id_219659	157363	id_219652
0.92	177946	id_247406	9621	id_14077
1.0	85593	id_120961	85578	id_120946
1.0	72684	id_103295	40439	id_57699
1.0	148164	id_206442	27925	id_39762
1.0	32460	id_46177	32438	id_46154
0.99	45814	id_65395	12856	id_18538
1.0	149088	id_207880	140775	id_196469
0.9	63793	id_90460	30984	id_44222
1.0	120120	id_167536	115412	id_161005
1.0	107307	id_149951	27320	id_38685
1.0	39687	id_56545	39683	id_56541
1.0	39687	id_56545	39681	id_56539
1.0	43769	id_62341	43753	id_62325
0.95	62656	id_89091	2027	id_2954
1.0	143346	id_199968	18050	id_26282
1.0	187302	id_260211	171902	id_239555
0.88	136240	id_190050	25105	id_35780
0.89	106810	id_149254	3796	id_5695
1.0	107652	id_150549	46452	id_66589
1.0	151256	id_210909	151254	id_210906
0.92	41241	id_58698	41218	id_58675
0.98	101998	id_142591	101982	id_142574
1.0	85593	id_120961	85580	id_120948
1.0	121182	id_169117	121168	id_169103
1.0	96523	id_134662	21628	id_31151
1.0	85593	id_120961	85588	id_120956
1.0	154338	id_214995	154337	id_214994
1.0	148077	id_206299	134098	id_187129
1.0	153596	id_213979	153564	id_213947
1.0	142806	id_199012	73982	id_105228
0.98	101132	id_141459	94781	id_132455
1.0	109354	id_152581	109148	id_152368
1.0	41539	id_59234	41531	id_59226
1.0	14534	id_20863	14526	id_20854
1.0	114186	id_159436	114109	id_159357
1.0	156369	id_218192	710	id_946
1.0	153596	id_213979	153563	id_213946
1.0	175730	id_244759	175686	id_244715
1.0	14534	id_20863	14510	id_20837
1.0	92159	id_129295	92048	id_129184
1.0	136339	id_190191	22038	id_31629
1.0	90539	id_127205	90439	id_127105
1.0	65812	id_93126	65811	id_93125
1.0	142116	id_198304	142108	id_198296
1.0	175162	id_243989	175160	id_243987
1.0	179479	id_249371	179451	id_249343
1.0	174671	id_243395	174625	id_243349
1.0	107322	id_150004	77787	id_110525
0.96	161108	id_224665	83623	id_118424
1.0	65812	id_93126	65807	id_93121
1.0	65812	id_93126	65809	id_93123
0.9	168679	id_235071	150079	id_209172
0.92	104650	id_146341	15749	id_22754
1.0	109354	id_152581	109173	id_152395
1.0	71892	id_101886	60340	id_85914
0.98	146860	id_204681	141004	id_196792
0.92	146890	id_204744	56194	id_80100
0.94	69131	id_97470	27729	id_39565
0.91	178425	id_248134	80105	id_113860
1.0	82707	id_117256	82556	id_117079
0.95	104917	id_146617	104879	id_146577
1.0	172594	id_240499	107420	id_150147
1.0	128209	id_178908	128174	id_178870
0.97	104661	id_146352	21448	id_30845
1.0	112538	id_156942	112373	id_156776
1.0	167913	id_233906	167901	id_233894
1.0	106877	id_149334	58510	id_83316
0.97	166120	id_231473	166115	id_231468
1.0	124307	id_173420	50519	id_71928
0.88	93577	id_130913	93499	id_130833
1.0	109142	id_152362	48014	id_68526
1.0	14824	id_21455	14819	id_21450
1.0	51912	id_73697	3886	id_5786
1.0	24774	id_35326	24723	id_35274
0.91	62354	id_88629	62231	id_88458
1.0	114171	id_159421	113965	id_159209
1.0	51481	id_73129	51474	id_73120
1.0	136339	id_190191	22004	id_31559
1.0	67168	id_95134	67166	id_95132
1.0	76682	id_108842	76633	id_108791
1.0	128697	id_179594	128633	id_179527
0.92	109266	id_152490	50234	id_71635
1.0	50234	id_71635	43705	id_62276
1.0	154488	id_215250	154484	id_215246
1.0	113277	id_158160	50322	id_71729
1.0	171901	id_239554	29400	id_41746
1.0	111753	id_155971	85641	id_121011
1.0	70592	id_99756	70587	id_99740
1.0	59622	id_84871	46057	id_65771
1.0	17715	id_25679	17712	id_25671
1.0	149089	id_207881	66632	id_94278
1.0	17715	id_25679	17714	id_25678
1.0	48836	id_69685	48810	id_69659
1.0	168888	id_235317	168819	id_235246
0.94	177613	id_247045	106929	id_149386
1.0	149050	id_207839	11709	id_16984
1.0	120470	id_168082	1966	id_2864
1.0	163632	id_228165	163630	id_228161
0.9	76482	id_108599	64378	id_91214
0.91	105664	id_147586	105654	id_147575
1.0	119499	id_166733	50519	id_71928
1.0	102884	id_143755	102879	id_143750
1.0	70222	id_99173	70209	id_99143
1.0	114008	id_159252	113959	id_159203
1.0	83941	id_118822	74904	id_106580
1.0	118174	id_164805	118087	id_164708
1.0	93528	id_130863	93513	id_130848
1.0	114008	id_159252	113984	id_159228
1.0	156554	id_218491	156525	id_218373
1.0	185098	id_257409	122	id_122
1.0	41257	id_58714	41221	id_58678
1.0	2794	id_4157	2786	id_4149
1.0	165724	id_230919	1820	id_2644
1.0	185098	id_257409	137	id_137
0.93	69845	id_98496	7263	id_10790
1.0	185098	id_257409	138	id_138
1.0	118968	id_166099	118903	id_166029
0.88	21186	id_30502	21180	id_30495
1.0	47108	id_67421	6964	id_10354
1.0	37327	id_53631	37263	id_53565
1.0	75595	id_107501	75358	id_107262
1.0	155370	id_216662	11613	id_16852
1.0	112636	id_157083	96879	id_135352
1.0	116427	id_162539	32007	id_45629
0.99	155393	id_216688	80217	id_113972
1.0	33526	id_47534	12087	id_17551
1.0	16016	id_23126	16003	id_23113
1.0	164068	id_228631	28460	id_40409
1.0	111602	id_155811	111598	id_155807
1.0	78403	id_111526	78376	id_111498
1.0	138603	id_193071	46440	id_66547
1.0	27347	id_38752	24502	id_34916
1.0	92272	id_129417	35410	id_50623
1.0	123837	id_172690	84246	id_119192
1.0	47899	id_68372	47897	id_68369
1.0	22351	id_32218	22303	id_32160
0.93	113417	id_158314	104708	id_146399
1.0	185569	id_258000	185562	id_257993
1.0	161548	id_225140	161014	id_224566
1.0	46428	id_66508	3016	id_4543
1.0	72741	id_103496	72736	id_103483
0.94	83091	id_117703	10623	id_15379
1.0	154293	id_214934	154274	id_214915
0.88	23831	id_34056	23827	id_34051
0.9	9605	id_14061	9600	id_14056
1.0	155117	id_216186	50501	id_71910
1.0	52442	id_74563	52417	id_74538
0.89	119766	id_167030	85686	id_121056
1.0	92590	id_129735	62707	id_89144
1.0	122300	id_170639	65101	id_92278
1.0	153039	id_213288	7031	id_10511
1.0	109196	id_152420	17095	id_24732
1.0	183299	id_254887	107295	id_149927
0.96	84911	id_120211	78904	id_112204
1.0	78822	id_112059	78817	id_112049
0.89	166390	id_231903	113555	id_158474
0.91	105664	id_147586	105625	id_147542
1.0	150124	id_209224	150117	id_209217
1.0	108193	id_151242	108166	id_151214
1.0	130541	id_182172	130523	id_182154
0.93	156393	id_218216	17065	id_24697
1.0	15534	id_22428	11086	id_15994
1.0	182050	id_252865	182049	id_252864
1.0	49360	id_70344	49346	id_70330
1.0	119803	id_167078	90869	id_127612
1.0	47282	id_67693	33686	id_47864
1.0	42145	id_60256	42139	id_60250
1.0	161470	id_225053	100657	id_140744
0.97	41294	id_58753	41129	id_58586
0.9	161350	id_224932	43133	id_61572
1.0	175627	id_244655	37403	id_53708
0.94	93765	id_131120	56746	id_80964
1.0	111750	id_155968	26038	id_37027
1.0	85568	id_120936	85565	id_120933
1.0	164547	id_229272	164379	id_229104
0.93	66103	id_93532	26529	id_37700
1.0	132551	id_184950	132532	id_184930
1.0	179466	id_249358	179387	id_249276
1.0	181781	id_252491	69866	id_98532
1.0	105779	id_147843	72131	id_102480
1.0	114796	id_160231	114761	id_160193
1.0	104670	id_146361	28461	id_40410
0.91	178543	id_248252	140303	id_195792
1.0	186813	id_259521	171369	id_238796
1.0	114227	id_159483	114090	id_159336
0.9	161245	id_224827	161204	id_224776
1.0	140566	id_196203	140530	id_196165
1.0	168739	id_235132	168732	id_235125
1.0	155121	id_216194	46417	id_66453
1.0	175627	id_244655	37449	id_53761
1.0	153215	id_213540	33404	id_47347
1.0	172021	id_239679	161420	id_225002
1.0	114176	id_159426	114089	id_159335
1.0	81969	id_116406	74903	id_106572
1.0	43658	id_62229	5213	id_7733
1.0	790	id_1026	784	id_1020
1.0	167061	id_232838	166998	id_232775
0.9	41962	id_60010	32273	id_45977
0.92	91657	id_128661	41161	id_58618
0.89	161461	id_225043	34040	id_48425
0.94	79612	id_113137	45078	id_64359
1.0	124780	id_174117	17104	id_24746
1.0	161057	id_224610	46415	id_66438
1.0	132984	id_185471	115651	id_161274
1.0	64116	id_90859	64050	id_90792
1.0	82602	id_117126	82309	id_116827
0.97	172831	id_240802	8017	id_11858
1.0	170906	id_238185	170787	id_238064
1.0	64116	id_90859	64065	id_90808
1.0	172539	id_240294	172402	id_240157
1.0	151858	id_211687	123015	id_171794
1.0	26674	id_37847	26619	id_37790
0.96	142607	id_198798	84489	id_119701
1.0	55217	id_78644	12852	id_18534
0.96	155584	id_216885	155577	id_216878
1.0	76760	id_108922	76577	id_108735
0.97	107303	id_149944	50608	id_72024
1.0	23268	id_33320	23177	id_33220
0.92	156827	id_218881	156820	id_218874
1.0	160453	id_223656	160452	id_223654
1.0	112661	id_157147	50352	id_71760
1.0	164338	id_229050	5764	id_8572
0.96	47890	id_68343	9952	id_14483
1.0	14067	id_20241	14058	id_20232
1.0	88223	id_124484	88198	id_124456
1.0	22352	id_32219	22294	id_32151
1.0	76760	id_108922	76592	id_108750
1.0	114227	id_159483	114087	id_159333
1.0	28611	id_40639	7339	id_11044
1.0	125211	id_174666	46638	id_66821
0.92	180976	id_251450	32082	id_45706
1.0	90075	id_126709	89959	id_126589
0.91	100131	id_139956	100130	id_139955
1.0	100775	id_140881	4030	id_6012
0.93	178712	id_248421	22042	id_31642
1.0	56765	id_80983	56708	id_80926
1.0	56765	id_80983	56706	id_80924
0.98	43433	id_61984	43411	id_61958
1.0	28611	id_40639	7343	id_11054
0.97	178846	id_248555	165438	id_230539
1.0	118889	id_166015	61821	id_87948
0.92	40829	id_58207	40781	id_58141
1.0	41294	id_58753	41144	id_58601
1.0	43125	id_61562	34021	id_48352
1.0	76368	id_108483	76258	id_108373
0.97	90076	id_126712	89918	id_126547
1.0	184552	id_256756	4285	id_6404
1.0	125277	id_174785	27344	id_38742
1.0	186367	id_259008	156394	id_218217
1.0	32142	id_45767	25202	id_35880
1.0	90076	id_126712	89923	id_126552
0.92	29402	id_41748	21371	id_30768
0.89	183818	id_255653	10451	id_15207
0.9	149088	id_207880	27285	id_38598
1.0	15443	id_22311	15404	id_22272
1.0	183249	id_254837	107284	id_149890
1.0	91870	id_128976	18447	id_26808
1.0	77475	id_109886	21041	id_30291
1.0	165643	id_230794	165630	id_230757
0.93	92901	id_130057	92544	id_129689
1.0	91938	id_129045	38871	id_55585
1.0	47827	id_68239	7720	id_11548
1.0	1573	id_2245	1553	id_2225
1.0	161538	id_225129	112671	id_157176
1.0	82332	id_116850	82331	id_116849
1.0	25139	id_35817	25085	id_35760
1.0	161531	id_225121	122971	id_171726
1.0	77489	id_109901	50245	id_71646
1.0	125907	id_175561	18760	id_27189
1.0	75775	id_107738	75767	id_107730
0.94	5129	id_7614	5075	id_7557
1.0	3093	id_4658	3092	id_4657
1.0	18622	id_27012	18609	id_26999
1.0	113404	id_158301	50238	id_71639
0.99	80979	id_114956	32905	id_46713
1.0	30067	id_42809	29943	id_42662
1.0	165764	id_230959	165656	id_230832
1.0	80148	id_113903	80019	id_113773
1.0	50430	id_71838	50257	id_71658
0.9	114126	id_159374	114091	id_159337
1.0	177181	id_246589	177165	id_246568
0.96	178727	id_248436	166444	id_231997
0.92	109266	id_152490	25179	id_35857
1.0	69172	id_97520	22535	id_32432
1.0	104702	id_146393	47604	id_68015
1.0	55410	id_78919	17278	id_24980
1.0	57890	id_82324	57802	id_82234
0.89	113318	id_158205	62107	id_88334
1.0	30067	id_42809	29962	id_42681
1.0	138212	id_192597	138210	id_192595
1.0	184626	id_256834	122701	id_171225
1.0	71871	id_101852	71833	id_101786
1.0	114259	id_159517	113946	id_159190
1.0	455	id_538	454	id_537
1.0	142712	id_198909	142445	id_198633
1.0	70941	id_100205	7659	id_11487
1.0	169486	id_236297	114006	id_159250
1.0	85862	id_121301	72667	id_103215
1.0	118951	id_166079	118923	id_166051
1.0	186375	id_259016	141524	id_197561
1.0	79393	id_112851	79390	id_112848
1.0	185825	id_258268	185812	id_258255
1.0	185825	id_258268	185809	id_258252
1.0	114098	id_159344	114057	id_159301
1.0	91915	id_129022	91829	id_128935
1.0	146658	id_204436	111241	id_155374
1.0	11310	id_16324	11271	id_16202
1.0	74687	id_106301	74606	id_106210
1.0	161021	id_224573	123021	id_171803
0.9	161193	id_224762	86609	id_122235
1.0	127924	id_178568	27259	id_38572
1.0	75223	id_107100	75218	id_107095
1.0	122710	id_171236	47781	id_68193
0.91	173619	id_241887	101159	id_141490
1.0	74390	id_105760	74371	id_105733
1.0	132946	id_185430	132847	id_185324
1.0	102886	id_143761	62368	id_88643
0.94	50234	id_71635	28039	id_39920
1.0	50234	id_71635	43658	id_62229
1.0	172592	id_240482	172586	id_240448
1.0	172581	id_240395	107306	id_149949
1.0	122300	id_170639	116415	id_162488
1.0	66060	id_93477	66007	id_93414
1.0	114126	id_159374	114008	id_159252
1.0	6145	id_8981	6016	id_8843
1.0	3687	id_5503	3676	id_5490
1.0	185705	id_258143	185469	id_257899
1.0	161770	id_225504	7269	id_10810
1.0	153950	id_214546	26814	id_37988
0.95	90657	id_127344	20952	id_30082
1.0	122393	id_170764	122387	id_170758
0.94	70414	id_99416	64383	id_91219
1.0	118126	id_164753	118084	id_164705
1.0	179493	id_249385	179375	id_249264
1.0	84912	id_120212	78926	id_112226
1.0	118639	id_165636	100709	id_140796
1.0	15824	id_22831	15822	id_22829
1.0	83781	id_118638	83772	id_118629
1.0	55420	id_78959	55419	id_78958
0.95	90657	id_127344	20946	id_30076
1.0	186438	id_259106	90067	id_126699
1.0	181781	id_252491	55217	id_78644
1.0	82858	id_117428	82842	id_117412
1.0	66060	id_93477	66049	id_93465
1.0	67955	id_96003	5688	id_8461
1.0	6145	id_8981	6059	id_8886
1.0	113607	id_158530	113575	id_158494
0.91	173619	id_241887	101165	id_141496
0.94	83091	id_117703	10516	id_15272
1.0	94890	id_132566	94802	id_132476
1.0	147966	id_206087	147965	id_206083
1.0	182164	id_253016	110832	id_154812
1.0	117867	id_164331	107283	id_149889
1.0	124032	id_172978	124022	id_172964
1.0	114228	id_159484	114049	id_159293
1.0	93614	id_130960	93493	id_130827
1.0	50474	id_71883	7339	id_11044
1.0	136402	id_190264	136207	id_190004
1.0	48837	id_69686	48810	id_69659
1.0	59720	id_85007	12256	id_17765
0.94	70365	id_99367	59623	id_84878
1.0	59909	id_85249	59897	id_85237
1.0	45056	id_64293	4731	id_7103
0.94	83998	id_118884	9621	id_14077
1.0	50474	id_71883	7343	id_11054
1.0	113979	id_159223	113926	id_159169
0.88	104650	id_146341	21369	id_30766
1.0	70221	id_99172	70206	id_99140
1.0	184035	id_256059	54273	id_77111
1.0	112689	id_157226	7679	id_11507
1.0	44473	id_63550	44439	id_63516
1.0	176810	id_246091	58988	id_83929
1.0	115771	id_161422	115770	id_161421
0.94	41962	id_60010	32119	id_45744
1.0	113979	id_159223	113963	id_159207
0.97	125951	id_175606	125950	id_175605
1.0	107176	id_149648	107040	id_149499
1.0	130052	id_181486	129990	id_181417
0.89	105777	id_147840	15046	id_21732
0.92	104650	id_146341	70341	id_99343
1.0	22038	id_31629	22004	id_31559
1.0	105287	id_147108	105277	id_147098
1.0	168892	id_235321	168890	id_235319
1.0	140292	id_195769	140280	id_195756
1.0	173709	id_242123	173695	id_242107
1.0	126589	id_176437	50501	id_71910
1.0	22352	id_32219	22345	id_32202
1.0	11069	id_15977	7331	id_11024
1.0	173814	id_242312	47431	id_67842
1.0	65259	id_92458	65151	id_92349
1.0	146859	id_204680	141003	id_196791
1.0	140292	id_195769	140276	id_195752
1.0	92272	id_129417	74911	id_106621
1.0	74126	id_105379	74065	id_105316
1.0	161521	id_225109	29375	id_41721
1.0	126018	id_175694	126008	id_175684
1.0	180939	id_251389	119490	id_166683
0.97	82916	id_117498	73174	id_104219
1.0	91910	id_129016	69874	id_98544
1.0	140292	id_195769	140282	id_195758
0.95	120100	id_167516	40887	id_58270
1.0	171468	id_238918	18444	id_26802
1.0	150394	id_209539	68129	id_96221
1.0	154991	id_216015	154990	id_216009
1.0	113640	id_158563	113617	id_158540
1.0	92408	id_129553	28470	id_40438
1.0	96541	id_134686	7331	id_11024
1.0	105775	id_147835	40437	id_57654
1.0	159498	id_222261	92586	id_129731
0.91	135784	id_189310	102912	id_143818
1.0	62656	id_89091	18050	id_26282
0.9	170233	id_237243	170232	id_237242
1.0	65488	id_92755	65481	id_92748
0.97	104154	id_145691	77386	id_109781
1.0	165748	id_230943	26523	id_37694
1.0	82708	id_117257	82386	id_116905
1.0	94157	id_131652	94146	id_131641
1.0	81969	id_116406	9546	id_14002
1.0	56432	id_80548	56417	id_80533
0.89	156479	id_218317	9595	id_14051
0.94	184865	id_257115	95365	id_133163
1.0	107298	id_149934	46033	id_65700
1.0	149088	id_207880	91949	id_129056
1.0	40779	id_58138	40766	id_58120
1.0	76723	id_108883	76712	id_108872
1.0	173878	id_242414	173862	id_242398
0.98	70833	id_100035	70809	id_100011
1.0	40217	id_57284	40215	id_57282
1.0	64067	id_90810	64063	id_90806
1.0	84889	id_120188	84847	id_120146
1.0	142297	id_198485	142240	id_198428
0.97	152276	id_212288	82916	id_117498
1.0	146969	id_204852	146966	id_204849
1.0	156553	id_218485	96566	id_134714
1.0	24318	id_34654	24309	id_34644
1.0	32142	id_45767	15756	id_22761
1.0	184260	id_256413	184250	id_256403
0.94	113266	id_158133	25460	id_36327
1.0	171900	id_239553	74903	id_106572
1.0	107299	id_149937	22032	id_31621
1.0	145756	id_203118	145741	id_203100
1.0	99732	id_139393	99730	id_139376
0.92	85425	id_120789	85404	id_120768
1.0	102042	id_142636	20563	id_29638
1.0	72112	id_102451	22037	id_31626
0.92	154993	id_216019	109266	id_152490
0.95	161106	id_224663	27323	id_38689
1.0	77723	id_110334	77722	id_110333
0.89	158927	id_221618	47979	id_68491
0.88	157760	id_220140	75474	id_107380
1.0	184234	id_256386	27171	id_38482
1.0	329	id_333	267	id_268
1.0	38028	id_54488	37821	id_54198
1.0	74137	id_105392	74012	id_105258
1.0	165215	id_230175	165162	id_230122
0.89	55691	id_79373	45574	id_65056
1.0	146754	id_204554	26637	id_37808
1.0	329	id_333	257	id_258
1.0	329	id_333	254	id_255
1.0	148780	id_207407	110853	id_154833
0.98	170335	id_237350	170243	id_237254
1.0	329	id_333	251	id_252
1.0	87366	id_123437	24501	id_34905
1.0	79021	id_112321	79020	id_112320
0.88	112271	id_156674	12799	id_18480
1.0	165341	id_230425	165329	id_230406
1.0	87168	id_123150	43075	id_61508
1.0	98099	id_137000	98089	id_136990
1.0	55900	id_79703	55876	id_79679
1.0	86274	id_121810	69868	id_98535
0.95	139273	id_194096	27340	id_38732
1.0	87112	id_123094	43051	id_61484
1.0	69874	id_98544	46428	id_66508
1.0	47281	id_67692	33685	id_47863
1.0	162686	id_226891	162685	id_226890
1.0	144666	id_201713	144541	id_201579
0.9	164040	id_228603	47752	id_68164
1.0	47334	id_67745	4559	id_6908
1.0	171907	id_239560	58434	id_83168
1.0	122971	id_171726	68506	id_96722
1.0	78296	id_111409	78295	id_111408
1.0	18093	id_26364	18074	id_26336
0.94	83091	id_117703	10472	id_15228
1.0	166277	id_231652	166274	id_231642
1.0	98147	id_137051	69809	id_98412
1.0	6159	id_8995	5879	id_8691
1.0	52204	id_74198	52191	id_74185
1.0	47838	id_68260	47305	id_67716
1.0	10498	id_15254	10470	id_15226
1.0	186885	id_259594	177560	id_246983
0.98	149087	id_207878	32143	id_45768
0.88	91960	id_129067	45590	id_65072
1.0	8032	id_11873	7969	id_11809
1.0	85594	id_120962	85554	id_120922
1.0	161489	id_225076	2162	id_3117
1.0	107286	id_149903	46363	id_66324
1.0	166277	id_231652	166240	id_231608
1.0	80488	id_114356	80474	id_114342
0.96	106572	id_148910	70392	id_99394
1.0	181628	id_252203	181625	id_252200
0.94	83091	id_117703	10494	id_15250
0.97	159351	id_222065	127341	id_177742
1.0	180212	id_250339	180151	id_250275
1.0	105776	id_147838	40435	id_57629
1.0	175813	id_244867	7279	id_10838
1.0	185471	id_257901	123298	id_172118
0.88	140769	id_196463	22042	id_31642
1.0	111974	id_156241	111973	id_156240
1.0	122709	id_171234	120473	id_168096
0.98	81969	id_116406	50611	id_72027
1.0	83342	id_118052	59846	id_85133
0.91	159907	id_222962	114378	id_159653
1.0	171951	id_239605	141860	id_197945
1.0	104670	id_146361	92865	id_130010
0.88	130539	id_182170	130490	id_182121
